record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until,source_snapshot_date,distance_from_kr_km,contact_email_estimated
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31272,"food,_beverage_&_agriculture",MERUCONCO,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Merucon.co | 210690",food | _beverage_&_agriculture | 기타 | 210690 | merucon.co,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31273,life_&_health,GAPIT,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | GAPIT | 392490,life_&_health | 기타 | 392490 | gapit,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31274,"food,_beverage_&_agriculture",WINECELLARVN,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Winecellar.vn | 210690",food | _beverage_&_agriculture | 기타 | 210690 | winecellar.vn,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31259,"food,_beverage_&_agriculture",PETSPACE,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Petspace | 210690",food | _beverage_&_agriculture | 기타 | 210690 | petspace,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31260,beauty,DA,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | daco ltd | 330499,beauty | 기타 | 330499 | daco ltd,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31261,life_&_health,GHG,JP,일본,JPN,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | GHG | 392490,life_&_health | 기타 | 392490 | ghg,0,,,,,,2025-11-27,1156.67,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31262,"food,_beverage_&_agriculture",LGIAVIN,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | L Gia Vin | 210690",food | _beverage_&_agriculture | 기타 | 210690 | l gia vin,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31263,life_&_health,CONSUMER,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Consumer | 392490,life_&_health | 기타 | 392490 | consumer,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31264,life_&_health,MINHCHAUIMPORTEXPORTANDCOMMERCIALTRUSTCOMPANY,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Minh Chau Import Export and Commercial Trust Company LTD | 392490,life_&_health | 기타 | 392490 | minh chau import export and commercial trust company ltd,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31265,"food,_beverage_&_agriculture",HANWHAAEROENGINES,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Hanwha Aero Engines | 210690",food | _beverage_&_agriculture | 기타 | 210690 | hanwha aero engines,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31266,"food,_beverage_&_agriculture",DIRECTION,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Direction | 210690",food | _beverage_&_agriculture | 기타 | 210690 | direction,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31250,life_&_health,PETITTOWNLTD,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | petit town ltd company | 392490,life_&_health | 기타 | 392490 | petit town ltd company,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31251,life_&_health,MANGALABIOTECH,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Mangala Biotech | 392490,life_&_health | 기타 | 392490 | mangala biotech,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31252,"food,_beverage_&_agriculture",T,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | TAG | 210690",food | _beverage_&_agriculture | 기타 | 210690 | tag,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31253,"food,_beverage_&_agriculture",YOGALUNATHIVITNAM,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Yoga Luna Thi Vit Nam | 210690",food | _beverage_&_agriculture | 기타 | 210690 | yoga luna thi vit nam,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31254,beauty,DION,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Dion | 330499,beauty | 기타 | 330499 | dion,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31255,beauty,THMMVINQUNY,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Thm m vin Qun Y | 330499,beauty | 기타 | 330499 | thm m vin qun y,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31257,beauty,NO,Vit Nam,나미비아,NAM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | No | 330499,beauty | 기타 | 330499 | no,0,,,,,,2025-11-27,13231.29,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31258,life_&_health,CONNECTATIONVIETNAM,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Connectation Vietnam | 392490,life_&_health | 기타 | 392490 | connectation vietnam,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31314,Beauty,SOPHIS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Sophis LLC | 330790,beauty | 기타 | 330790 | sophis llc,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31315,Beauty,1PRINT,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | 1print | 330790,beauty | 기타 | 330790 | 1print,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31316,Beauty,4TREND,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | 4Trend | 330790,beauty | 기타 | 330790 | 4trend,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31317,Beauty,ACLASS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | A-class | 330790,beauty | 기타 | 330790 | a-class,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31318,Beauty,ACNENET,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Acnenet | 330790,beauty | 기타 | 330790 | acnenet,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31319,Beauty,AGENCY5AVENUEMEDTOUR,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Agency “5 Avenue med & tour” | 330790,beauty | 기타 | 330790 | agency “5 avenue med & tour”,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31320,Beauty,AGENIS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Agenis | 330790,beauty | 기타 | 330790 | agenis,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31321,Beauty,ALBATROSRESFOOD,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Albatros (Resfood) | 330790,beauty | 기타 | 330790 | albatros (resfood),0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31303,beauty,LABASECOSMETICS,Vit Nam,나미비아,NAM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | LaBase Cosmetics | 330499,beauty | 기타 | 330499 | labase cosmetics,0,,,,,,2025-11-27,13231.29,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31307,beauty,HGD,Vietnam,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | HGD | 330499,beauty | 기타 | 330499 | hgd,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31308,life_&_health,VINGLOBAL,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | vin global | 392490,life_&_health | 기타 | 392490 | vin global,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31309,beauty,REMOTEYEAR,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Remote Year | 330499,beauty | 기타 | 330499 | remote year,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31310,beauty,CNGTYCPHNHSINHTHIKINHDOANHSPASBE,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Cng ty c phn h sinh thi kinh doanh spa SBE | 330499,beauty | 기타 | 330499 | cng ty c phn h sinh thi kinh doanh spa sbe,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31311,Beauty,4SKIN,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | 4Skin LLC | 330790,beauty | 기타 | 330790 | 4skin llc,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31312,Beauty,BEAUTYK,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Beauty K LLC | 330790,beauty | 기타 | 330790 | beauty k llc,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31313,Beauty,SKFALVI,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | SKF Alvi LLC | 330790,beauty | 기타 | 330790 | skf alvi llc,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31294,beauty,JASPALVIETNAM,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Jaspal Vietnam | 330499,beauty | 기타 | 330499 | jaspal vietnam,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31295,beauty,CHICLAND,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Chic-Land | 330499,beauty | 기타 | 330499 | chic-land,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31296,life_&_health,CTTNHHSNXUTVTMMCLAM,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Ct tnhh sn xut v TM MC LAM | 392490,life_&_health | 기타 | 392490 | ct tnhh sn xut v tm mc lam,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31297,"food,_beverage_&_agriculture",MASANCONSUMER,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Masan Consumer | 210690",food | _beverage_&_agriculture | 기타 | 210690 | masan consumer,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31298,life_&_health,DOCKOREA,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | DOC KOREA | 392490,life_&_health | 기타 | 392490 | doc korea,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31299,life_&_health,ANHGIAKHANHINVESTMENTJSC,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Anh Gia Khanh Investment JSC | 392490,life_&_health | 기타 | 392490 | anh gia khanh investment jsc,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31300,"food,_beverage_&_agriculture",NGUYNTHTHUYN,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Nguyn th thuyn | 210690",food | _beverage_&_agriculture | 기타 | 210690 | nguyn th thuyn,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31302,"food,_beverage_&_agriculture",LOTTE,Vietnam,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Lotte | 210690",food | _beverage_&_agriculture | 기타 | 210690 | lotte,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31284,life_&_health,BIOMEDICALVIETNAMJSC,VN,베트남,VNM,392490.0,392490.0,life_&_health | 기타 | 392490 | life_&_health | Biomedical Vietnam .JSC | 392490,life_&_health | 기타 | 392490 | biomedical vietnam .jsc,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31285,beauty,CONGTYTNHHZIVAASIA,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | cong ty tnhh ziva.asia | 330499,beauty | 기타 | 330499 | cong ty tnhh ziva.asia,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31287,"food,_beverage_&_agriculture",ALSOLEVIETNAM,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | Al Sole Vietnam | 210690",food | _beverage_&_agriculture | 기타 | 210690 | al sole vietnam,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31289,beauty,DIG,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | DIG | 330499,beauty | 기타 | 330499 | dig,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31290,beauty,CNGTYTNHHCANLINESVN,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | CNG TY TNHH CAN LINES VN | 330499,beauty | 기타 | 330499 | cng ty tnhh can lines vn,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31291,beauty,TRUNGTMNTHOA,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | Trung tm Nt Hoa | 330499,beauty | 기타 | 330499 | trung tm nt hoa,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31292,"food,_beverage_&_agriculture",PTN,VN,베트남,VNM,210690.0,210690.0,"food,_beverage_&_agriculture | 기타 | 210690 | food,_beverage_&_agriculture | PTN | 210690",food | _beverage_&_agriculture | 기타 | 210690 | ptn,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31293,beauty,NCSKINLAB,VN,베트남,VNM,330499.0,330499.0,beauty | 기타 | 330499 | beauty | NC Skinlab | 330499,beauty | 기타 | 330499 | nc skinlab,0,,,,,,2025-11-27,2740.135,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31347,Beauty,CID,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | CID | 330790,beauty | 기타 | 330790 | cid,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31348,Beauty,COCO,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Coco | 330790,beauty | 기타 | 330790 | coco,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31349,Beauty,COFFEEMAXMASTER,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Coffeemaxmaster | 330790,beauty | 기타 | 330790 | coffeemaxmaster,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31350,Beauty,COSMETICBRANDS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Cosmetic Brands | 330790,beauty | 기타 | 330790 | cosmetic brands,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31351,Beauty,CREAM,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Cream | 330790,beauty | 기타 | 330790 | cream,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31352,Beauty,CREAMTONER,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Creamtoner | 330790,beauty | 기타 | 330790 | creamtoner,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31353,Beauty,CRIOSTUDIOSEVASTOPOL,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Criostudio (Sevastopol) | 330790,beauty | 기타 | 330790 | criostudio (sevastopol),0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31354,Beauty,CRYSTALSPA,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Crystal Spa | 330790,beauty | 기타 | 330790 | crystal spa,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31338,Beauty,BEAUTYSALONKUKOLKA,RU,러시아연방,RUS,330790.0,330790.0,"Beauty | 기타 | 330790 | Beauty | Beauty salon ""Kukolka"" | 330790","beauty | 기타 | 330790 | beauty salon ""kukolka""",0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31339,Beauty,BEAUTYSTARONLINESHOPPING,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Beauty Star (online shopping) | 330790,beauty | 기타 | 330790 | beauty star (online shopping),0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31340,Beauty,BEAUTY2BHOLIKARETAIL,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Beauty2b (Holika Retail) | 330790,beauty | 기타 | 330790 | beauty2b (holika retail),0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31341,Beauty,BELLASYSTECH,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Bella-Systech | 330790,beauty | 기타 | 330790 | bella-systech,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31342,Beauty,BIONATURE,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Bio Nature | 330790,beauty | 기타 | 330790 | bio nature,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31343,Beauty,BLISS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Bliss | 330790,beauty | 기타 | 330790 | bliss,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31345,Beauty,BUSINESSMEDLOGISTIKA,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Businessmedlogistika | 330790,beauty | 기타 | 330790 | businessmedlogistika,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31346,Beauty,CHIKCHIKCOSMETICS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Chik Chik Cosmetics | 330790,beauty | 기타 | 330790 | chik chik cosmetics,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31330,Beauty,ANYBRANDS,RU,러시아연방,RUS,330790.0,330790.0,Beauty | 기타 | 330790 | Beauty | Any brands | 330790,beauty | 기타 | 330790 | any brands,0,,,,,,2025-11-27,6614.064,False
buyer_candidate,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보,대한무역투자진흥공사_SNS 마케팅 수집 바이어 정보_20251127.csv,31331,Life & Health,ARIONGROUP,RU,러시아연방,RUS,340250.0,340250.0,Life & Health | 소매용 조제품 | 340250 | Life & Health | Arion Group | 340250,life & health | 소매용 조제품 | 340250 | arion group,0,,,,,,2025-11-27,6614.064,False
